"","title","writer","written","rating","word","sentiment_bayes"
"23363","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"quick","unknown"
"23364","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"alternatively","unknown"
"23365","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"detailed","unknown"
"23366","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"visit","unknown"
"23367","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"kidsattention","unknown"
"23368","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"fascination","joy"
"23369","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"catched","unknown"
"23370","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"special","unknown"
"23371","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"emotion","unknown"
"23372","A MUST. No similar museum I have ever been","Roberto","Aug 2019",5,"roman","unknown"
"23373","Great museum !","Sofika88","Aug 2019",5,"lot","unknown"
"23374","Great museum !","Sofika88","Aug 2019",5,"visit","unknown"
"23375","Great museum !","Sofika88","Aug 2019",5,"kids","unknown"
"23376","Great museum !","Sofika88","Aug 2019",5,"hrs","unknown"
"23377","Great museum !","Sofika88","Aug 2019",5,"recommend","unknown"
"23378","Great museum !","Sofika88","Aug 2019",5,"audio","unknown"
"23379","Great museum !","Sofika88","Aug 2019",5,"tour","unknown"
"23380","Great museum !","Sofika88","Aug 2019",5,"guided","unknown"
"23381","Great museum !","Sofika88","Aug 2019",5,"tour","unknown"
"23382","Fabulous!","Judi O","Aug 2019",5,"easily","unknown"
"23383","Fabulous!","Judi O","Aug 2019",5,"spent","unknown"
"23384","Fabulous!","Judi O","Aug 2019",5,"days","unknown"
"23385","Fabulous!","Judi O","Aug 2019",5,"museum","unknown"
"23386","Fabulous!","Judi O","Aug 2019",5,"extensive","unknown"
"23387","Fabulous!","Judi O","Aug 2019",5,"collection","unknown"
"23388","Fabulous!","Judi O","Aug 2019",5,"ancient","unknown"
"23389","Fabulous!","Judi O","Aug 2019",5,"artifacts","unknown"
"23390","Fabulous!","Judi O","Aug 2019",5,"amazing","surprise"
"23391","One of the best museum in the world","sofjan2018","Aug 2019",5,"incredibly","unknown"
"23392","One of the best museum in the world","sofjan2018","Aug 2019",5,"vast","unknown"
"23393","One of the best museum in the world","sofjan2018","Aug 2019",5,"collections","unknown"
"23394","One of the best museum in the world","sofjan2018","Aug 2019",5,"artifacts","unknown"
"23395","One of the best museum in the world","sofjan2018","Aug 2019",5,"history","unknown"
"23396","One of the best museum in the world","sofjan2018","Aug 2019",5,"human","unknown"
"23397","One of the best museum in the world","sofjan2018","Aug 2019",5,"cultures","unknown"
"23398","One of the best museum in the world","sofjan2018","Aug 2019",5,"fascinating","joy"
"23399","One of the best museum in the world","sofjan2018","Aug 2019",5,"national","unknown"
"23400","One of the best museum in the world","sofjan2018","Aug 2019",5,"museums","unknown"
"23401","One of the best museum in the world","sofjan2018","Aug 2019",5,"uk","unknown"
"23402","One of the best museum in the world","sofjan2018","Aug 2019",5,"free","unknown"
"23403","One of the best museum in the world","sofjan2018","Aug 2019",5,"admission","unknown"
"23404","One of the best museum in the world","sofjan2018","Aug 2019",5,"including","unknown"
"23405","One of the best museum in the world","sofjan2018","Aug 2019",5,"donation","unknown"
"23406","One of the best museum in the world","sofjan2018","Aug 2019",5,"boxes","unknown"
"23407","One of the best museum in the world","sofjan2018","Aug 2019",5,"requesting","unknown"
"23408","One of the best museum in the world","sofjan2018","Aug 2019",5,"totally","unknown"
"23409","One of the best museum in the world","sofjan2018","Aug 2019",5,"highlights","unknown"
"23410","Words are inadequate","Miss Andie","Aug 2019",5,"museums","unknown"
"23411","Words are inadequate","Miss Andie","Aug 2019",5,"visited","unknown"
"23412","Words are inadequate","Miss Andie","Aug 2019",5,"lived","unknown"
"23413","Words are inadequate","Miss Andie","Aug 2019",5,"london","unknown"
"23414","Words are inadequate","Miss Andie","Aug 2019",5,"entirety","unknown"
"23415","Words are inadequate","Miss Andie","Aug 2019",5,"information","unknown"
"23416","Words are inadequate","Miss Andie","Aug 2019",5,"desk","unknown"
"23417","Words are inadequate","Miss Andie","Aug 2019",5,"brochuremap","unknown"
"23418","Words are inadequate","Miss Andie","Aug 2019",5,"lists","unknown"
"23419","Words are inadequate","Miss Andie","Aug 2019",5,"mustsees","unknown"
"23420","Words are inadequate","Miss Andie","Aug 2019",5,"short","unknown"
"23421","Words are inadequate","Miss Andie","Aug 2019",5,"time","unknown"
"23422","Awesome ","NealWallen","Aug 2019",5,"experience","unknown"
"23423","Awesome ","NealWallen","Aug 2019",5,"amazing","surprise"
"23424","Awesome ","NealWallen","Aug 2019",5,"artifacts","unknown"
"23425","Awesome ","NealWallen","Aug 2019",5,"britain","unknown"
"23426","Awesome ","NealWallen","Aug 2019",5,"world","unknown"
"23427","Awesome ","NealWallen","Aug 2019",5,"free","unknown"
"23428","Awesome ","NealWallen","Aug 2019",5,"expect","joy"
"23429","Awesome ","NealWallen","Aug 2019",5,"spend","unknown"
"23430","Awesome ","NealWallen","Aug 2019",5,"lot","unknown"
"23431","Awesome ","NealWallen","Aug 2019",5,"time","unknown"
"23432","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"brits","unknown"
"23433","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"gorgeous","unknown"
"23434","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"marbles","unknown"
"23435","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"parthenon","unknown"
"23436","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"british","unknown"
"23437","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"archeologist","unknown"
"23438","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"shipped","unknown"
"23439","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"uk","unknown"
"23440","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"degree","unknown"
"23441","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"greek","unknown"
"23442","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"permission","unknown"
"23443","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"truth","unknown"
"23444","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"cared","unknown"
"23445","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"forbut","unknown"
"23446","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"story","unknown"
"23447","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"owns","unknown"
"23448","All the tragedy and honor of Western history is captured in this collection.","Louisa718","Aug 2019",5,"ancient","unknown"
"23449","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"visited","unknown"
"23450","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"boys","unknown"
"23451","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"amazing","surprise"
"23452","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"museum","unknown"
"23453","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"artifacts","unknown"
"23454","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"world","unknown"
"23455","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"england","unknown"
"23456","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"ruled","unknown"
"23457","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"world","unknown"
"23458","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"timeand","unknown"
"23459","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"heres","unknown"
"23460","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"spoils","unknown"
"23461","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"war","anger"
"23462","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"ruleall","unknown"
"23463","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"boys","unknown"
"23464","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"loved","unknown"
"23465","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"greek","unknown"
"23466","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"section","unknown"
"23467","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"amazing","surprise"
"23468","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"pieces","unknown"
"23469","To the Victors go the spoils....and here's the museum to prove it!","TRex Family Travel","Aug 2019",4,"parthenon","unknown"
"23470","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"visiting","unknown"
"23471","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"london","unknown"
"23472","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"tips","unknown"
"23473","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"free","unknown"
"23474","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"eyeopeners","unknown"
"23475","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"sessions","unknown"
"23476","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"day","unknown"
"23477","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"families","unknown"
"23478","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"kids","unknown"
"23479","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"directly","unknown"
"23480","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"entrance","joy"
"23481","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"there’s","unknown"
"23482","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"dedicated","unknown"
"23483","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"fast","unknown"
"23484","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"lane","unknown"
"23485","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"uf","unknown"
"23486","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"parthenon","unknown"
"23487","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"gallery","unknown"
"23488","Amongst the best museums in the world","Giuseppe F","Aug 2019",5,"amazing","surprise"
"23489","Tea and cake","DannyTabletennis","Aug 2019",3,"amazing","surprise"
"23490","Tea and cake","DannyTabletennis","Aug 2019",3,"location","unknown"
"23491","Tea and cake","DannyTabletennis","Aug 2019",3,"busy","unknown"
"23492","Tea and cake","DannyTabletennis","Aug 2019",3,"noisy","unknown"
"23493","Tea and cake","DannyTabletennis","Aug 2019",3,"bit","unknown"
"23494","Tea and cake","DannyTabletennis","Aug 2019",3,"expensive","unknown"
"23495","Tea and cake","DannyTabletennis","Aug 2019",3,"teas","anger"
"23496","Tea and cake","DannyTabletennis","Aug 2019",3,"brownie","unknown"
"23497","Tea and cake","DannyTabletennis","Aug 2019",3,"central","unknown"
"23498","Tea and cake","DannyTabletennis","Aug 2019",3,"london","unknown"
"23499","Tea and cake","DannyTabletennis","Aug 2019",3,"hough","unknown"
"23500","Tea and cake","DannyTabletennis","Aug 2019",3,"suppose","unknown"
"23501","Tea and cake","DannyTabletennis","Aug 2019",3,"staff","unknown"
"23502","Tea and cake","DannyTabletennis","Aug 2019",3,"friendly","joy"
"23503","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"museums","unknown"
"23504","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"easily","unknown"
"23505","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"spend","unknown"
"23506","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"day","unknown"
"23507","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"egypt","unknown"
"23508","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"section","unknown"
"23509","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"mummies","unknown"
"23510","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"top","surprise"
"23511","Mesmerising, treat for history and antique lovers","mtemani","Aug 2019",5,"list","unknown"
"23512","Elgin Marbles","tromba61","Aug 2019",5,"vacation","unknown"
"23513","Elgin Marbles","tromba61","Aug 2019",5,"stopped","unknown"
"23514","Elgin Marbles","tromba61","Aug 2019",5,"busy","unknown"
"23515","Elgin Marbles","tromba61","Aug 2019",5,"sunday","unknown"
"23516","Elgin Marbles","tromba61","Aug 2019",5,"enjoyed","unknown"
"23517","Elgin Marbles","tromba61","Aug 2019",5,"elgin","unknown"
"23518","Elgin Marbles","tromba61","Aug 2019",5,"marbles","unknown"
"23519","Elgin Marbles","tromba61","Aug 2019",5,"rosetta","unknown"
"23520","Elgin Marbles","tromba61","Aug 2019",5,"stone","unknown"
"23521","Elgin Marbles","tromba61","Aug 2019",5,"beat","surprise"
"23522","Elgin Marbles","tromba61","Aug 2019",5,"price","unknown"
"23523","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"tradition","unknown"
"23524","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"arriving","unknown"
"23525","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"london","unknown"
"23526","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"morning","unknown"
"23527","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"hours","unknown"
"23528","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"stop","unknown"
"23529","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"drop","unknown"
"23530","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"luggage","unknown"
"23531","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"hotel","unknown"
"23532","Nothing Like It In The World!","Rosemary Y","Aug 2019",5,"british","unknown"
